ISim log file
Running: C:\Users\sahil\Desktop\UCLAThings\2018-2019 Classes\Fall 2018\CS M152B\SJD\Lab0_2018\first_counter_tb_isim_beh.exe -intstyle ise -gui -tclbatch isim.cmd -wdb C:/Users/sahil/Desktop/UCLAThings/2018-2019 Classes/Fall 2018/CS M152B/SJD/Lab0_2018/first_counter_tb_isim_beh.wdb 
ISim P.20131013 (signature 0x7708f090)
----------------------------------------------------------------------
INFO:Security:51 - The XILINXD_LICENSE_FILE environment variable is not set.
INFO:Security:53 - The LM_LICENSE_FILE environment variable is not set.
INFO:Security:68a - user is sahil, on host SAHILLAPTOP.
WARNING:Security:43 - No license file was found in the standard Xilinx license directory.
WARNING:Security:44 - Since no license file was found,
       please run the Xilinx License Configuration Manager
       (xlcm or "Manage Xilinx Licenses")
       to assist in obtaining a license.
ERROR:Security:14 - No feature was available for 'ISIM'.

No such feature exists.
Feature:       ISIM
License path:  C:/.Xilinx;D:\Xilinx\14.7\ISE_DS\ISE\/data\*.lic;D:\Xilinx\14.7\ISE_DS\ISE\/coregen/core_licenses\Xilinx.lic;D:\Xilinx\14.7\ISE_DS\ISE\/coregen/core_licenses\XilinxFree.lic;
FLEXnet Licensing error:-5,357
For further information, refer to the FLEXnet Licensing documentation,
available at "www.flexerasoftware.com".
----------------------------------------------------------------------
WARNING: A full ISim License cannot be checked out due to the issues listed above. Please use Xilinx License Configuration Manager to fix these issues in order to check out a full ISim license.
WARNING: ISim will run in Lite mode. Please refer to the ISim documentation for more information on the differences between the Lite and the Full version.
This is a Lite version of ISim.
Time resolution is 1 ps
# onerror resume
# wave add /
# run 1000 ns
Simulator is doing circuit initialization process.
time	 clk reset enable counter
Finished circuit initialization process.
0	 1 0 0 xxxx
585615	 0 0 1 0000
585620	 1 0 1 0000
585625	 0 0 1 0000
585630	 1 0 1 0000
585635	 0 0 1 0000
585640	 1 0 1 0000
585645	 0 0 1 0000
585650	 1 0 1 0000
585651	 1 0 1 0001
585655	 0 0 1 0001
585660	 1 0 1 0001
585665	 0 0 1 0001
585670	 1 0 1 0001
585675	 0 0 1 0001
585680	 1 0 1 0001
585685	 0 0 1 0001
585690	 1 0 1 0001
585695	 0 0 1 0001
585700	 1 0 1 0001
585705	 0 0 1 0001
585710	 1 0 1 0001
585711	 1 0 1 0010
585715	 0 0 1 0010
585720	 1 0 1 0010
585725	 0 0 1 0010
585730	 1 0 1 0010
585735	 0 0 1 0010
585740	 1 0 1 0010
585745	 0 0 1 0010
585750	 1 0 1 0010
585755	 0 0 1 0010
585760	 1 0 1 0010
585765	 0 0 1 0010
585770	 1 0 1 0010
585771	 1 0 1 0011
585775	 0 0 1 0011
585780	 1 0 1 0011
585785	 0 0 1 0011
585790	 1 0 1 0011
585795	 0 0 1 0011
585800	 1 0 1 0011
585805	 0 0 1 0011
585810	 1 0 1 0011
585815	 0 0 1 0011
585820	 1 0 1 0011
585825	 0 0 1 0011
585830	 1 0 1 0011
585831	 1 0 1 0100
585835	 0 0 1 0100
585840	 1 0 1 0100
585845	 0 0 1 0100
585850	 1 0 1 0100
585855	 0 0 1 0100
585860	 1 0 1 0100
585865	 0 0 1 0100
585870	 1 0 1 0100
585875	 0 0 1 0100
585880	 1 0 1 0100
585885	 0 0 1 0100
585890	 1 0 1 0100
585891	 1 0 1 0101
585895	 0 0 1 0101
585900	 1 0 1 0101
585905	 0 0 1 0101
585910	 1 0 1 0101
585915	 0 0 1 0101
585920	 1 0 1 0101
585925	 0 0 1 0101
585930	 1 0 1 0101
585935	 0 0 1 0101
585940	 1 0 1 0101
585945	 0 0 1 0101
585950	 1 0 1 0101
585951	 1 0 1 0110
585955	 0 0 1 0110
585960	 1 0 1 0110
585965	 0 0 1 0110
585970	 1 0 1 0110
585975	 0 0 1 0110
585980	 1 0 1 0110
585985	 0 0 1 0110
585990	 1 0 1 0110
585995	 0 0 1 0110
586000	 1 0 1 0110
586005	 0 0 1 0110
586010	 1 0 1 0110
586011	 1 0 1 0111
586015	 0 0 1 0111
586020	 1 0 1 0111
586025	 0 0 1 0111
586030	 1 0 1 0111
586035	 0 0 1 0111
586040	 1 0 1 0111
586045	 0 0 1 0111
586050	 1 0 1 0111
586055	 0 0 1 0111
586060	 1 0 1 0111
586065	 0 0 1 0111
586070	 1 0 1 0111
586071	 1 0 1 1000
586075	 0 0 1 1000
586080	 1 0 1 1000
586085	 0 0 1 1000
586090	 1 0 1 1000
586095	 0 0 1 1000
586100	 1 0 1 1000
586105	 0 0 1 1000
586110	 1 0 1 1000
586115	 0 0 1 1000
586120	 1 0 1 1000
586125	 0 0 1 1000
586130	 1 0 1 1000
586131	 1 0 1 1001
586135	 0 0 1 1001
586140	 1 0 1 1001
586145	 0 0 1 1001
586150	 1 0 1 1001
586155	 0 0 1 1001
586160	 1 0 1 1001
586165	 0 0 1 1001
586170	 1 0 1 1001
586175	 0 0 1 1001
586180	 1 0 1 1001
586185	 0 0 1 1001
586190	 1 0 1 1001
586191	 1 0 1 1010
586195	 0 0 1 1010
586200	 1 0 1 1010
586205	 0 0 1 1010
586210	 1 0 1 1010
586215	 0 0 1 1010
586220	 1 0 1 1010
586225	 0 0 1 1010
586230	 1 0 1 1010
586235	 0 0 1 1010
586240	 1 0 1 1010
586245	 0 0 1 1010
586250	 1 0 1 1010
586251	 1 0 1 1011
586255	 0 0 1 1011
586260	 1 0 1 1011
586265	 0 0 1 1011
586270	 1 0 1 1011
586275	 0 0 1 1011
586280	 1 0 1 1011
586285	 0 0 1 1011
586290	 1 0 1 1011
586295	 0 0 1 1011
586300	 1 0 1 1011
586305	 0 0 1 1011
586310	 1 0 1 1011
586311	 1 0 1 1100
586315	 0 0 1 1100
586320	 1 0 1 1100
586325	 0 0 1 1100
586330	 1 0 1 1100
586335	 0 0 1 1100
586340	 1 0 1 1100
586345	 0 0 1 1100
586350	 1 0 1 1100
586355	 0 0 1 1100
586360	 1 0 1 1100
586365	 0 0 1 1100
586370	 1 0 1 1100
586371	 1 0 1 1101
586375	 0 0 1 1101
586380	 1 0 1 1101
586385	 0 0 1 1101
586390	 1 0 1 1101
586395	 0 0 1 1101
586400	 1 0 1 1101
586405	 0 0 1 1101
586410	 1 0 1 1101
586415	 0 0 1 1101
586420	 1 0 1 1101
586425	 0 0 1 1101
586430	 1 0 1 1101
586431	 1 0 1 1110
586435	 0 0 1 1110
586440	 1 0 1 1110
586445	 0 0 1 1110
586450	 1 0 1 1110
586455	 0 0 1 1110
586460	 1 0 1 1110
586465	 0 0 1 1110
586470	 1 0 1 1110
586475	 0 0 1 1110
586480	 1 0 1 1110
586485	 0 0 1 1110
586490	 1 0 1 1110
586491	 1 0 1 1111
586495	 0 0 1 1111
586500	 1 0 1 1111
586505	 0 0 1 1111
586510	 1 0 1 1111
586515	 0 0 1 1111
586520	 1 0 1 1111
586525	 0 0 1 1111
586530	 1 0 1 1111
586535	 0 0 1 1111
586540	 1 0 1 1111
586545	 0 0 1 1111
586550	 1 0 1 1111
586551	 1 0 1 0000
586555	 0 0 1 0000
586560	 1 0 1 0000
586565	 0 0 1 0000
586570	 1 0 1 0000
586575	 0 0 1 0000
586580	 1 0 1 0000
586585	 0 0 1 0000
586590	 1 0 1 0000
586595	 0 0 1 0000
586600	 1 0 1 0000
586605	 0 0 1 0000
586610	 1 0 1 0000
586611	 1 0 1 0001
586615	 0 0 1 0001
586620	 1 0 1 0001
586625	 0 0 1 0001
586630	 1 0 1 0001
586635	 0 0 1 0001
586640	 1 0 1 0001
586645	 0 0 1 0001
586650	 1 0 1 0001
586655	 0 0 1 0001
586660	 1 0 1 0001
586665	 0 0 1 0001
586670	 1 0 1 0001
586671	 1 0 1 0010
586675	 0 0 1 0010
586680	 1 0 1 0010
586685	 0 0 1 0010
586690	 1 0 1 0010
586695	 0 0 1 0010
586700	 1 0 1 0010
586705	 0 0 1 0010
586710	 1 0 1 0010
586715	 0 0 1 0010
586720	 1 0 1 0010
586725	 0 0 1 0010
586730	 1 0 1 0010
586731	 1 0 1 0011
586735	 0 0 1 0011
586740	 1 0 1 0011
586745	 0 0 1 0011
586750	 1 0 1 0011
586755	 0 0 1 0011
586760	 1 0 1 0011
586765	 0 0 1 0011
586770	 1 0 1 0011
586775	 0 0 1 0011
586780	 1 0 1 0011
586785	 0 0 1 0011
586790	 1 0 1 0011
586791	 1 0 1 0100
586795	 0 0 1 0100
586800	 1 0 1 0100
586805	 0 0 1 0100
586810	 1 0 1 0100
586815	 0 0 1 0100
586820	 1 0 1 0100
586825	 0 0 1 0100
586830	 1 0 1 0100
586835	 0 0 1 0100
586840	 1 0 1 0100
586845	 0 0 1 0100
586850	 1 0 1 0100
586851	 1 0 1 0101
586855	 0 0 1 0101
586860	 1 0 1 0101
586865	 0 0 1 0101
586870	 1 0 1 0101
586875	 0 0 1 0101
586880	 1 0 1 0101
586885	 0 0 1 0101
586890	 1 0 1 0101
586895	 0 0 1 0101
586900	 1 0 1 0101
586905	 0 0 1 0101
586910	 1 0 1 0101
586911	 1 0 1 0110
586915	 0 0 1 0110
586920	 1 0 1 0110
586925	 0 0 1 0110
586930	 1 0 1 0110
586935	 0 0 1 0110
586940	 1 0 1 0110
586945	 0 0 1 0110
586950	 1 0 1 0110
586955	 0 0 1 0110
586960	 1 0 1 0110
586965	 0 0 1 0110
586970	 1 0 1 0110
586971	 1 0 1 0111
586975	 0 0 1 0111
586980	 1 0 1 0111
586985	 0 0 1 0111
586990	 1 0 1 0111
586995	 0 0 1 0111
587000	 1 0 1 0111
587005	 0 0 1 0111
587010	 1 0 1 0111
587015	 0 0 1 0111
587020	 1 0 1 0111
587025	 0 0 1 0111
587030	 1 0 1 0111
587031	 1 0 1 1000
587035	 0 0 1 1000
587040	 1 0 1 1000
587045	 0 0 1 1000
587050	 1 0 1 1000
587055	 0 0 1 1000
587060	 1 0 1 1000
587065	 0 0 1 1000
587070	 1 0 1 1000
587075	 0 0 1 1000
587080	 1 0 1 1000
587085	 0 0 1 1000
587090	 1 0 1 1000
587091	 1 0 1 1001
587095	 0 0 1 1001
587100	 1 0 1 1001
587105	 0 0 1 1001
587110	 1 0 1 1001
587115	 0 0 1 1001
587120	 1 0 1 1001
587125	 0 0 1 1001
587130	 1 0 1 1001
587135	 0 0 1 1001
587140	 1 0 1 1001
587145	 0 0 1 1001
587150	 1 0 1 1001
587151	 1 0 1 1010
587155	 0 0 1 1010
587160	 1 0 1 1010
587165	 0 0 1 1010
587170	 1 0 1 1010
587175	 0 0 1 1010
587180	 1 0 1 1010
587185	 0 0 1 1010
587190	 1 0 1 1010
587195	 0 0 1 1010
587200	 1 0 1 1010
587205	 0 0 1 1010
587210	 1 0 1 1010
587211	 1 0 1 1011
587215	 0 0 1 1011
587220	 1 0 1 1011
587225	 0 0 1 1011
587230	 1 0 1 1011
587235	 0 0 1 1011
587240	 1 0 1 1011
587245	 0 0 1 1011
587250	 1 0 1 1011
587255	 0 0 1 1011
587260	 1 0 1 1011
587265	 0 0 1 1011
587270	 1 0 1 1011
587271	 1 0 1 1100
587275	 0 0 1 1100
587280	 1 0 1 1100
587285	 0 0 1 1100
587290	 1 0 1 1100
587295	 0 0 1 1100
587300	 1 0 1 1100
587305	 0 0 1 1100
587310	 1 0 1 1100
587315	 0 0 1 1100
587320	 1 0 1 1100
587325	 0 0 1 1100
587330	 1 0 1 1100
587331	 1 0 1 1101
587335	 0 0 1 1101
587340	 1 0 1 1101
587345	 0 0 1 1101
587350	 1 0 1 1101
587355	 0 0 1 1101
587360	 1 0 1 1101
587365	 0 0 1 1101
587370	 1 0 1 1101
587375	 0 0 1 1101
587380	 1 0 1 1101
587385	 0 0 1 1101
587390	 1 0 1 1101
587391	 1 0 1 1110
587395	 0 0 1 1110
587400	 1 0 1 1110
587405	 0 0 1 1110
587410	 1 0 1 1110
587415	 0 0 1 1110
587420	 1 0 1 1110
587425	 0 0 1 1110
587430	 1 0 1 1110
587435	 0 0 1 1110
587440	 1 0 1 1110
587445	 0 0 1 1110
587450	 1 0 1 1110
587451	 1 0 1 1111
587455	 0 0 1 1111
587460	 1 0 1 1111
587465	 0 0 1 1111
587470	 1 0 1 1111
587475	 0 0 1 1111
587480	 1 0 1 1111
587485	 0 0 1 1111
587490	 1 0 1 1111
587495	 0 0 1 1111
587500	 1 0 1 1111
587505	 0 0 1 1111
587510	 1 0 1 1111
587511	 1 0 1 0000
587515	 0 0 1 0000
587520	 1 0 1 0000
587525	 0 0 1 0000
587530	 1 0 1 0000
587535	 0 0 1 0000
587540	 1 0 1 0000
587545	 0 0 1 0000
587550	 1 0 1 0000
587555	 0 0 1 0000
587560	 1 0 1 0000
587565	 0 0 1 0000
587570	 1 0 1 0000
587571	 1 0 1 0001
587575	 0 0 1 0001
587580	 1 0 1 0001
587585	 0 0 1 0001
587590	 1 0 1 0001
587595	 0 0 1 0001
587600	 1 0 1 0001
587605	 0 0 1 0001
587610	 1 0 1 0001
587615	 0 0 1 0001
587620	 1 0 1 0001
587625	 0 0 1 0001
587630	 1 0 1 0001
587631	 1 0 1 0010
587635	 0 0 1 0010
587640	 1 0 1 0010
587645	 0 0 1 0010
587650	 1 0 1 0010
587655	 0 0 1 0010
587660	 1 0 1 0010
587665	 0 0 1 0010
587670	 1 0 1 0010
587675	 0 0 1 0010
587680	 1 0 1 0010
587685	 0 0 1 0010
587690	 1 0 1 0010
587691	 1 0 1 0011
587695	 0 0 1 0011
587700	 1 0 1 0011
587705	 0 0 1 0011
587710	 1 0 1 0011
587715	 0 0 1 0011
587720	 1 0 1 0011
587725	 0 0 1 0011
587730	 1 0 1 0011
587735	 0 0 1 0011
587740	 1 0 1 0011
587745	 0 0 1 0011
587750	 1 0 1 0011
587751	 1 0 1 0100
587755	 0 0 1 0100
587760	 1 0 1 0100
587765	 0 0 1 0100
587770	 1 0 1 0100
587775	 0 0 1 0100
587780	 1 0 1 0100
587785	 0 0 1 0100
587790	 1 0 1 0100
587795	 0 0 1 0100
587800	 1 0 1 0100
587805	 0 0 1 0100
587810	 1 0 1 0100
587811	 1 0 1 0101
587815	 0 0 1 0101
587820	 1 0 1 0101
587825	 0 0 1 0101
587830	 1 0 1 0101
587835	 0 0 1 0101
587840	 1 0 1 0101
587845	 0 0 1 0101
587850	 1 0 1 0101
587855	 0 0 1 0101
587860	 1 0 1 0101
587865	 0 0 1 0101
587870	 1 0 1 0101
587871	 1 0 1 0110
587875	 0 0 1 0110
587880	 1 0 1 0110
587885	 0 0 1 0110
587890	 1 0 1 0110
587895	 0 0 1 0110
587900	 1 0 1 0110
587905	 0 0 1 0110
587910	 1 0 1 0110
587915	 0 0 1 0110
587920	 1 0 1 0110
587925	 0 0 1 0110
587930	 1 0 1 0110
587931	 1 0 1 0111
587935	 0 0 1 0111
587940	 1 0 1 0111
587945	 0 0 1 0111
587950	 1 0 1 0111
587955	 0 0 1 0111
587960	 1 0 1 0111
587965	 0 0 1 0111
587970	 1 0 1 0111
587975	 0 0 1 0111
587980	 1 0 1 0111
587985	 0 0 1 0111
587990	 1 0 1 0111
587991	 1 0 1 1000
587995	 0 0 1 1000
588000	 1 0 1 1000
588005	 0 0 1 1000
588010	 1 0 1 1000
588015	 0 0 1 1000
588020	 1 0 1 1000
588025	 0 0 1 1000
588030	 1 0 1 1000
588035	 0 0 1 1000
588040	 1 0 1 1000
588045	 0 0 1 1000
588050	 1 0 1 1000
588051	 1 0 1 1001
588055	 0 0 1 1001
588060	 1 0 1 1001
588065	 0 0 1 1001
588070	 1 0 1 1001
588075	 0 0 1 1001
588080	 1 0 1 1001
588085	 0 0 1 1001
588090	 1 0 1 1001
588095	 0 0 1 1001
588100	 1 0 1 1001
588105	 0 0 1 1001
588110	 1 0 1 1001
588111	 1 0 1 1010
588115	 0 0 1 1010
588120	 1 0 1 1010
588125	 0 0 1 1010
588130	 1 0 1 1010
588135	 0 0 1 1010
588140	 1 0 1 1010
588145	 0 0 1 1010
588150	 1 0 1 1010
588155	 0 0 1 1010
588160	 1 0 1 1010
588165	 0 0 1 1010
588170	 1 0 1 1010
588171	 1 0 1 1011
588175	 0 0 1 1011
588180	 1 0 1 1011
588185	 0 0 1 1011
588190	 1 0 1 1011
588195	 0 0 1 1011
588200	 1 0 1 1011
588205	 0 0 1 1011
588210	 1 0 1 1011
588215	 0 0 1 1011
588220	 1 0 1 1011
588225	 0 0 1 1011
588230	 1 0 1 1011
588231	 1 0 1 1100
588235	 0 0 1 1100
588240	 1 0 1 1100
588245	 0 0 1 1100
588250	 1 0 1 1100
588255	 0 0 1 1100
588260	 1 0 1 1100
588265	 0 0 1 1100
588270	 1 0 1 1100
588275	 0 0 1 1100
588280	 1 0 1 1100
588285	 0 0 1 1100
588290	 1 0 1 1100
588291	 1 0 1 1101
588295	 0 0 1 1101
588300	 1 0 1 1101
588305	 0 0 1 1101
588310	 1 0 1 1101
588315	 0 0 1 1101
588320	 1 0 1 1101
588325	 0 0 1 1101
588330	 1 0 1 1101
588335	 0 0 1 1101
588340	 1 0 1 1101
588345	 0 0 1 1101
588350	 1 0 1 1101
588351	 1 0 1 1110
588355	 0 0 1 1110
588360	 1 0 1 1110
588365	 0 0 1 1110
588370	 1 0 1 1110
588375	 0 0 1 1110
588380	 1 0 1 1110
588385	 0 0 1 1110
588390	 1 0 1 1110
588395	 0 0 1 1110
588400	 1 0 1 1110
588405	 0 0 1 1110
588410	 1 0 1 1110
588411	 1 0 1 1111
588415	 0 0 1 1111
588420	 1 0 1 1111
588425	 0 0 1 1111
588430	 1 0 1 1111
588435	 0 0 1 1111
588440	 1 0 1 1111
588445	 0 0 1 1111
588450	 1 0 1 1111
588455	 0 0 1 1111
588460	 1 0 1 1111
588465	 0 0 1 1111
588470	 1 0 1 1111
588471	 1 0 1 0000
588475	 0 0 1 0000
588480	 1 0 1 0000
588485	 0 0 1 0000
588490	 1 0 1 0000
588495	 0 0 1 0000
588500	 1 0 1 0000
588505	 0 0 1 0000
588510	 1 0 1 0000
588515	 0 0 1 0000
588520	 1 0 1 0000
588525	 0 0 1 0000
588530	 1 0 1 0000
588531	 1 0 1 0001
588535	 0 0 1 0001
588540	 1 0 1 0001
588545	 0 0 1 0001
588550	 1 0 1 0001
588555	 0 0 1 0001
588560	 1 0 1 0001
588565	 0 0 1 0001
588570	 1 0 1 0001
588575	 0 0 1 0001
588580	 1 0 1 0001
588585	 0 0 1 0001
588590	 1 0 1 0001
588591	 1 0 1 0010
588595	 0 0 1 0010
588600	 1 0 1 0010
588605	 0 0 1 0010
588610	 1 0 1 0010
588615	 0 0 1 0010
588620	 1 0 1 0010
588625	 0 0 1 0010
588630	 1 0 1 0010
588635	 0 0 1 0010
588640	 1 0 1 0010
588645	 0 0 1 0010
588650	 1 0 1 0010
588651	 1 0 1 0011
588655	 0 0 1 0011
588660	 1 0 1 0011
588665	 0 0 1 0011
588670	 1 0 1 0011
588675	 0 0 1 0011
588680	 1 0 1 0011
588685	 0 0 1 0011
588690	 1 0 1 0011
588695	 0 0 1 0011
588700	 1 0 1 0011
588705	 0 0 1 0011
588710	 1 0 1 0011
588711	 1 0 1 0100
588715	 0 0 1 0100
588720	 1 0 1 0100
588725	 0 0 1 0100
588730	 1 0 1 0100
588735	 0 0 1 0100
588740	 1 0 1 0100
588745	 0 0 1 0100
588750	 1 0 1 0100
588755	 0 0 1 0100
588760	 1 0 1 0100
588765	 0 0 1 0100
588770	 1 0 1 0100
588771	 1 0 1 0101
588775	 0 0 1 0101
588780	 1 0 1 0101
588785	 0 0 1 0101
588790	 1 0 1 0101
588795	 0 0 1 0101
588800	 1 0 1 0101
588805	 0 0 1 0101
588810	 1 0 1 0101
588815	 0 0 1 0101
588820	 1 0 1 0101
588825	 0 0 1 0101
588830	 1 0 1 0101
588831	 1 0 1 0110
588835	 0 0 1 0110
588840	 1 0 1 0110
588845	 0 0 1 0110
588850	 1 0 1 0110
588855	 0 0 1 0110
588860	 1 0 1 0110
588865	 0 0 1 0110
588870	 1 0 1 0110
588875	 0 0 1 0110
588880	 1 0 1 0110
588885	 0 0 1 0110
588890	 1 0 1 0110
588891	 1 0 1 0111
588895	 0 0 1 0111
588900	 1 0 1 0111
588905	 0 0 1 0111
588910	 1 0 1 0111
588915	 0 0 1 0111
588920	 1 0 1 0111
588925	 0 0 1 0111
588930	 1 0 1 0111
588935	 0 0 1 0111
588940	 1 0 1 0111
588945	 0 0 1 0111
588950	 1 0 1 0111
588951	 1 0 1 1000
588955	 0 0 1 1000
588960	 1 0 1 1000
588965	 0 0 1 1000
588970	 1 0 1 1000
588975	 0 0 1 1000
588980	 1 0 1 1000
588985	 0 0 1 1000
588990	 1 0 1 1000
588995	 0 0 1 1000
589000	 1 0 1 1000
589005	 0 0 1 1000
589010	 1 0 1 1000
589011	 1 0 1 1001
589015	 0 0 1 1001
589020	 1 0 1 1001
589025	 0 0 1 1001
589030	 1 0 1 1001
589035	 0 0 1 1001
589040	 1 0 1 1001
589045	 0 0 1 1001
589050	 1 0 1 1001
589055	 0 0 1 1001
589060	 1 0 1 1001
589065	 0 0 1 1001
589070	 1 0 1 1001
589071	 1 0 1 1010
589075	 0 0 1 1010
589080	 1 0 1 1010
589085	 0 0 1 1010
589090	 1 0 1 1010
589095	 0 0 1 1010
589100	 1 0 1 1010
589105	 0 0 1 1010
589110	 1 0 1 1010
589115	 0 0 1 1010
589120	 1 0 1 1010
589125	 0 0 1 1010
589130	 1 0 1 1010
589131	 1 0 1 1011
589135	 0 0 1 1011
589140	 1 0 1 1011
589145	 0 0 1 1011
589150	 1 0 1 1011
589155	 0 0 1 1011
589160	 1 0 1 1011
589165	 0 0 1 1011
589170	 1 0 1 1011
589175	 0 0 1 1011
589180	 1 0 1 1011
589185	 0 0 1 1011
589190	 1 0 1 1011
589191	 1 0 1 1100
589195	 0 0 1 1100
589200	 1 0 1 1100
589205	 0 0 1 1100
589210	 1 0 1 1100
589215	 0 0 1 1100
589220	 1 0 1 1100
589225	 0 0 1 1100
589230	 1 0 1 1100
589235	 0 0 1 1100
589240	 1 0 1 1100
589245	 0 0 1 1100
589250	 1 0 1 1100
589251	 1 0 1 1101
589255	 0 0 1 1101
589260	 1 0 1 1101
589265	 0 0 1 1101
589270	 1 0 1 1101
589275	 0 0 1 1101
589280	 1 0 1 1101
589285	 0 0 1 1101
589290	 1 0 1 1101
589295	 0 0 1 1101
589300	 1 0 1 1101
589305	 0 0 1 1101
589310	 1 0 1 1101
589311	 1 0 1 1110
589315	 0 0 1 1110
589320	 1 0 1 1110
589325	 0 0 1 1110
589330	 1 0 1 1110
589335	 0 0 1 1110
589340	 1 0 1 1110
589345	 0 0 1 1110
589350	 1 0 1 1110
589355	 0 0 1 1110
589360	 1 0 1 1110
589365	 0 0 1 1110
589370	 1 0 1 1110
589371	 1 0 1 1111
589375	 0 0 1 1111
589380	 1 0 1 1111
589385	 0 0 1 1111
589390	 1 0 1 1111
589395	 0 0 1 1111
589400	 1 0 1 1111
589405	 0 0 1 1111
589410	 1 0 1 1111
589415	 0 0 1 1111
589420	 1 0 1 1111
589425	 0 0 1 1111
589430	 1 0 1 1111
589431	 1 0 1 0000
589435	 0 0 1 0000
589440	 1 0 1 0000
589445	 0 0 1 0000
589450	 1 0 1 0000
589455	 0 0 1 0000
589460	 1 0 1 0000
589465	 0 0 1 0000
589470	 1 0 1 0000
589475	 0 0 1 0000
589480	 1 0 1 0000
589485	 0 0 1 0000
589490	 1 0 1 0000
589491	 1 0 1 0001
589495	 0 0 1 0001
589500	 1 0 1 0001
589505	 0 0 1 0001
589510	 1 0 1 0001
589515	 0 0 1 0001
589520	 1 0 1 0001
589525	 0 0 1 0001
589530	 1 0 1 0001
589535	 0 0 1 0001
589540	 1 0 1 0001
589545	 0 0 1 0001
589550	 1 0 1 0001
589551	 1 0 1 0010
589555	 0 0 1 0010
589560	 1 0 1 0010
589565	 0 0 1 0010
589570	 1 0 1 0010
589575	 0 0 1 0010
589580	 1 0 1 0010
589585	 0 0 1 0010
589590	 1 0 1 0010
589595	 0 0 1 0010
589600	 1 0 1 0010
589605	 0 0 1 0010
589610	 1 0 1 0010
589611	 1 0 1 0011
589615	 0 0 1 0011
589620	 1 0 1 0011
589625	 0 0 1 0011
589630	 1 0 1 0011
589635	 0 0 1 0011
589640	 1 0 1 0011
589645	 0 0 1 0011
589650	 1 0 1 0011
589655	 0 0 1 0011
589660	 1 0 1 0011
589665	 0 0 1 0011
589670	 1 0 1 0011
589671	 1 0 1 0100
589675	 0 0 1 0100
589680	 1 0 1 0100
589685	 0 0 1 0100
589690	 1 0 1 0100
589695	 0 0 1 0100
589700	 1 0 1 0100
589705	 0 0 1 0100
589710	 1 0 1 0100
589715	 0 0 1 0100
589720	 1 0 1 0100
589725	 0 0 1 0100
589730	 1 0 1 0100
589731	 1 0 1 0101
589735	 0 0 1 0101
589740	 1 0 1 0101
589745	 0 0 1 0101
589750	 1 0 1 0101
589755	 0 0 1 0101
589760	 1 0 1 0101
589765	 0 0 1 0101
589770	 1 0 1 0101
589775	 0 0 1 0101
589780	 1 0 1 0101
589785	 0 0 1 0101
589790	 1 0 1 0101
589791	 1 0 1 0110
589795	 0 0 1 0110
589800	 1 0 1 0110
589805	 0 0 1 0110
589810	 1 0 1 0110
589815	 0 0 1 0110
589820	 1 0 1 0110
589825	 0 0 1 0110
589830	 1 0 1 0110
589835	 0 0 1 0110
589840	 1 0 1 0110
589845	 0 0 1 0110
589850	 1 0 1 0110
589851	 1 0 1 0111
589855	 0 0 1 0111
589860	 1 0 1 0111
589865	 0 0 1 0111
589870	 1 0 1 0111
589875	 0 0 1 0111
589880	 1 0 1 0111
589885	 0 0 1 0111
589890	 1 0 1 0111
589895	 0 0 1 0111
589900	 1 0 1 0111
589905	 0 0 1 0111
589910	 1 0 1 0111
589911	 1 0 1 1000
589915	 0 0 1 1000
589920	 1 0 1 1000
589925	 0 0 1 1000
589930	 1 0 1 1000
589935	 0 0 1 1000
589940	 1 0 1 1000
589945	 0 0 1 1000
589950	 1 0 1 1000
589955	 0 0 1 1000
589960	 1 0 1 1000
589965	 0 0 1 1000
589970	 1 0 1 1000
589971	 1 0 1 1001
589975	 0 0 1 1001
589980	 1 0 1 1001
589985	 0 0 1 1001
589990	 1 0 1 1001
589995	 0 0 1 1001
590000	 1 0 1 1001
590005	 0 0 1 1001
590010	 1 0 1 1001
590015	 0 0 1 1001
590020	 1 0 1 1001
590025	 0 0 1 1001
590030	 1 0 1 1001
590031	 1 0 1 1010
590035	 0 0 1 1010
590040	 1 0 1 1010
590045	 0 0 1 1010
590050	 1 0 1 1010
590055	 0 0 1 1010
590060	 1 0 1 1010
590065	 0 0 1 1010
590070	 1 0 1 1010
590075	 0 0 1 1010
590080	 1 0 1 1010
590085	 0 0 1 1010
590090	 1 0 1 1010
590091	 1 0 1 1011
590095	 0 0 1 1011
590100	 1 0 1 1011
590105	 0 0 1 1011
590110	 1 0 1 1011
590115	 0 0 1 1011
590120	 1 0 1 1011
590125	 0 0 1 1011
590130	 1 0 1 1011
590135	 0 0 1 1011
590140	 1 0 1 1011
590145	 0 0 1 1011
590150	 1 0 1 1011
590151	 1 0 1 1100
590155	 0 0 1 1100
590160	 1 0 1 1100
590165	 0 0 1 1100
590170	 1 0 1 1100
590175	 0 0 1 1100
590180	 1 0 1 1100
590185	 0 0 1 1100
590190	 1 0 1 1100
590195	 0 0 1 1100
590200	 1 0 1 1100
590205	 0 0 1 1100
590210	 1 0 1 1100
590211	 1 0 1 1101
590215	 0 0 1 1101
590220	 1 0 1 1101
590225	 0 0 1 1101
590230	 1 0 1 1101
590235	 0 0 1 1101
590240	 1 0 1 1101
590245	 0 0 1 1101
590250	 1 0 1 1101
590255	 0 0 1 1101
590260	 1 0 1 1101
590265	 0 0 1 1101
590270	 1 0 1 1101
